0,-1,0.0,1
1,0,0.0,1
2,1,0.0,1
3,2,0.0,1
4,3,0.0,1
5,2,0.0,1
6,1,0.0,1
7,0,0.0,1
8,-1,0.0,1
9,-2,0.0,1
10,-1,0.0,1
11,-2,0.0,1
12,-1,0.0,1
13,-2,0.0,1
14,-3,0.0,1
15,-4,0.0,1
16,-5,0.0,1
17,-6,0.0,1
18,-7,0.0,1
19,-8,0.0,1
20,-9,0.0,1
21,-10,2.72272470900356E-14,0
22,-11,1.713942041960639E-14,0
23,-12,1.713942041960639E-14,0
24,-13,1.1434603134087381E-14,0
25,-14,1.1434603134087381E-14,0
26,-13,1.1434603134087381E-14,0
27,-14,1.1434603134087381E-14,0
28,-15,9.649097771506223E-15,0
29,-16,9.649097771506223E-15,0
30,-15,0.0,1
31,-16,4.826125512235701E-14,0
32,-17,4.826125512235701E-14,0
33,-18,3.155812372941505E-14,0
34,-17,3.155812372941505E-14,0
35,-16,3.155812372941505E-14,0
36,-17,3.155812372941505E-14,0
37,-18,3.155812372941505E-14,0
38,-19,3.155812372941505E-14,0
39,-20,3.155812372941505E-14,0
40,-21,0.0,1
41,-22,1.0975614418777241E-13,0
42,-23,7.84361190022078E-14,0
43,-24,7.293358514363456E-14,0
44,-25,7.293358514363456E-14,0
45,-26,7.293358514363456E-14,0
46,-27,5.887696414004966E-14,0
47,-28,5.887696414004966E-14,0
48,-29,5.887696414004966E-14,0
49,-30,5.887696414004966E-14,0
50,-31,0.0,1
51,-32,3.591781213865817E-13,0
52,-33,3.591781213865817E-13,0
53,-34,3.591781213865817E-13,0
54,-33,3.591781213865817E-13,0
55,-34,3.591781213865817E-13,0
56,-35,3.128840524078668E-13,0
57,-34,3.128840524078668E-13,0
58,-35,3.128840524078668E-13,0
59,-36,3.128840524078668E-13,0
60,-35,0.0,1
61,-36,3.1267452716015506E-13,0
62,-37,3.1267452716015506E-13,0
63,-38,2.380264071938786E-13,0
64,-37,2.380264071938786E-13,0
65,-38,2.380264071938786E-13,0
66,-37,1.4908299052767707E-13,0
67,-38,1.4908299052767707E-13,0
68,-39,1.4908299052767707E-13,0
69,-40,1.4908299052767707E-13,0
70,-41,0.0,1
71,-42,2.8101489359720774E-13,0
72,-43,2.8101489359720774E-13,0
73,-44,2.7563423576941495E-13,0
74,-43,2.7563423576941495E-13,0
75,-42,2.7563423576941495E-13,0
76,-43,2.7563423576941495E-13,0
77,-44,2.7563423576941495E-13,0
78,-45,2.7563423576941495E-13,0
79,-46,2.7563423576941495E-13,0
80,-45,0.0,1
81,-46,8.930195695876752E-13,0
82,-45,8.930195695876752E-13,0
83,-46,8.930195695876752E-13,0
84,-47,8.930195695876752E-13,0
85,-48,8.930195695876752E-13,0
86,-49,8.930195695876752E-13,0
87,-50,8.930195695876752E-13,0
88,-51,8.930195695876752E-13,0
89,-52,8.930195695876752E-13,0
90,-51,0.0,1
91,-52,3.188330042970476E-12,0
92,-53,3.188330042970476E-12,0
93,-54,3.188330042970476E-12,0
94,-55,3.188330042970476E-12,0
95,-56,3.188330042970476E-12,0
96,-57,3.188330042970476E-12,0
97,-58,3.188330042970476E-12,0
98,-59,3.188330042970476E-12,0
99,-60,1.7425663984174668E-12,0
100,-61,0.0,1
101,-62,1.2006188957372777E-11,0
102,-63,1.2006188957372777E-11,0
103,-64,3.3790717700531468E-12,0
104,-63,3.3790717700531468E-12,0
105,-64,3.3790717700531468E-12,0
106,-65,3.3790717700531468E-12,0
107,-66,3.3790717700531468E-12,0
108,-67,3.183667092618666E-12,0
109,-68,3.183667092618666E-12,0
110,-67,0.0,1
111,-66,4.190232567405324E-12,0
112,-67,4.190232567405324E-12,0
113,-66,4.190232567405324E-12,0
114,-67,4.190232567405324E-12,0
115,-68,4.190232567405324E-12,0
116,-69,4.190232567405324E-12,0
117,-70,4.190232567405324E-12,0
118,-69,4.190232567405324E-12,0
119,-70,4.190232567405324E-12,0
120,-71,0.0,1
121,-72,5.091704091963488E-12,0
122,-71,5.091704091963488E-12,0
123,-72,5.091704091963488E-12,0
124,-71,5.091704091963488E-12,0
125,-70,4.842522592267917E-12,0
126,-71,4.842522592267917E-12,0
127,-72,4.842522592267917E-12,0
128,-73,4.842522592267917E-12,0
129,-74,4.842522592267917E-12,0
130,-75,0.0,1
131,-76,4.1155091028578844E-11,0
132,-77,2.2721088902874212E-11,0
133,-78,2.202037805921912E-11,0
134,-79,2.202037805921912E-11,0
135,-80,2.202037805921912E-11,0
136,-81,1.1250244985466806E-11,0
137,-82,1.1250244985466806E-11,0
138,-83,1.1250244985466806E-11,0
139,-84,1.1250244985466806E-11,0
140,-83,0.0,1
141,-84,1.8706378525484552E-11,0
142,-85,1.8706378525484552E-11,0
143,-86,1.8706378525484552E-11,0
144,-87,1.8706378525484552E-11,0
145,-88,1.8706378525484552E-11,0
146,-89,1.8706378525484552E-11,0
147,-90,1.8706378525484552E-11,0
148,-91,1.8706378525484552E-11,0
149,-92,1.8706378525484552E-11,0
150,-93,0.0,1
151,-94,1.8693806189624963E-11,0
152,-95,1.8693806189624963E-11,0
153,-96,1.8693806189624963E-11,0
154,-97,1.8693806189624963E-11,0
155,-98,1.8693806189624963E-11,0
156,-99,1.8693806189624963E-11,0
157,-100,1.8693806189624963E-11,0
158,-101,1.8693806189624963E-11,0
159,-102,1.8693806189624963E-11,0
160,-103,0.0,1
161,-104,2.194267251276512E-11,0
162,-105,2.0979899208863927E-11,0
163,-106,2.0979899208863927E-11,0
164,-107,2.0979899208863927E-11,0
165,-108,2.0979899208863927E-11,0
