0,1,0.0,1
1,2,0.0,1
2,1,0.0,1
3,0,0.0,1
4,1,0.0,1
5,2,0.0,1
6,3,0.0,1
7,4,0.0,1
8,5,0.0,1
9,6,0.0,1
10,7,0.0,1
11,8,0.0,1
12,7,0.0,1
13,6,0.0,1
14,7,0.0,1
15,8,0.0,1
16,9,0.0,1
17,8,0.0,1
18,9,0.0,1
19,10,0.0,1
20,9,2.8853926482643495E-13,0
21,10,2.0702941852736876E-13,0
22,9,2.8031475213362554E-14,0
23,10,2.655537483379259E-14,0
24,11,0.0,0
25,10,0.0,0
26,11,0.0,0
27,12,0.0,0
28,11,0.0,0
29,12,0.0,0
30,13,1.217958651789653E-12,0
31,14,0.0,0
32,15,0.0,0
33,16,0.0,0
34,15,0.0,0
35,16,0.0,0
36,17,0.0,0
37,18,0.0,0
38,19,0.0,0
39,20,0.0,0
40,21,0.0,0
41,22,0.0,0
42,23,0.0,0
43,22,0.0,0
44,21,0.0,0
45,22,0.0,0
46,23,0.0,0
47,24,0.0,0
48,25,0.0,0
49,26,0.0,0
50,27,3.240079791816913E-10,0
51,26,1.9145274820607362E-10,0
52,27,9.278603956054805E-11,0
53,28,6.345359741791581E-11,0
54,29,2.438423017270369E-11,0
55,30,2.770335963795276E-12,0
56,31,0.0,0
57,32,0.0,0
58,33,0.0,0
59,32,0.0,1
60,33,0.0,1
61,34,0.0,1
62,35,0.0,1
63,36,0.0,1
64,37,0.0,1
65,38,0.0,1
66,39,0.0,1
67,40,0.0,1
68,41,0.0,1
69,42,6.323254020908216E-7,0
70,43,1.8770074333947094E-7,0
71,42,8.87179294690468E-8,0
72,43,8.651264473283093E-9,0
73,42,3.9946455725206605E-11,0
74,43,0.0,0
75,44,0.0,0
76,43,0.0,0
77,44,0.0,0
78,45,0.0,0
79,46,5.807804960698983E-6,0
80,47,5.827189035778414E-8,0
81,48,4.354550186855461E-8,0
82,49,1.4273061408192914E-8,0
83,50,1.3241048480860975E-9,0
84,51,1.017603899122273E-9,0
85,52,9.903687582698519E-10,0
86,51,9.903687582698519E-10,0
87,50,9.903687582698519E-10,0
88,51,0.0,0
89,52,1.4430348660500463E-8,0
90,53,1.5945247349192567E-9,0
91,54,1.3951764722402542E-9,0
92,55,0.0,0
93,54,0.0,0
94,55,0.0,0
95,54,0.0,0
96,55,0.0,0
97,56,0.0,0
98,57,0.0,0
99,58,3.624022138380693E-8,0
100,59,0.0,0
101,60,0.0,0
102,61,0.0,0
103,62,0.0,0
104,61,0.0,0
105,62,0.0,0
106,63,0.0,0
107,64,0.0,0
108,65,0.0,0
109,66,0.0,1
110,67,0.0,1
111,68,0.0,1
112,69,0.0,1
113,70,0.0,1
114,71,0.0,1
115,72,0.0,1
116,73,0.0,1
117,72,0.0,1
118,73,0.0,1
119,72,2.9451685689019445E-6,0
120,73,2.0452559506263497E-6,0
121,74,1.1514222384041648E-6,0
122,75,1.1171648204234453E-7,0
123,76,7.782186732466492E-8,0
124,77,7.661728847299544E-8,0
125,78,6.605846980050348E-8,0
126,79,5.7972756736878365E-8,0
127,80,4.370118359436597E-8,0
128,81,1.781821965294511E-8,0
129,82,1.2024848700419337E-5,0
130,83,8.119579607393556E-8,0
131,84,5.023640444035243E-8,0
132,85,3.8912364646616424E-8,0
133,84,3.2808359251468693E-8,0
134,85,2.6781098567351782E-8,0
135,86,0.0,0
136,87,0.0,0
137,88,0.0,0
138,87,0.0,0
139,88,4.542451515786221E-6,0
140,89,3.4825438930873494E-6,0
141,90,2.0188673403494315E-6,0
142,91,1.8430513881741152E-9,0
143,92,0.0,0
144,93,0.0,0
145,94,0.0,0
146,95,0.0,0
147,96,0.0,0
148,95,0.0,0
149,96,1.5637879631491568E-6,0
150,97,3.052128803769563E-7,0
151,98,1.9481164996015357E-7,0
152,99,9.284292472277762E-8,0
153,100,1.7405839437328678E-8,0
154,101,0.0,0
155,100,0.0,0
156,101,0.0,0
157,102,0.0,0
158,103,0.0,0
159,104,0.0,1
160,105,0.0,1
161,106,0.0,1
162,107,0.0,1
163,108,0.0,1
164,109,0.0,1
165,110,0.0,1
166,111,0.0,1
167,112,0.0,0
